student_id,course_id,semester,grade,gpa,pass,Result,department_id,credits
S15751,C278,Summer,C,2.0,1,Pass,D18,3
S13568,C215,Summer,D,1.0,1,Pass,D19,2
S18532,C65,Spring,B,3.0,1,Distinction,D11,2
S17819,C7,Fall,F,0.0,0,Fail,D6,2
S14665,C119,Fall,C,2.0,1,Pass,D6,5
S18406,C289,Spring,D,1.0,1,Pass,D9,5
S16434,C60,Summer,F,0.0,0,Fail,D11,2
S18815,C287,Summer,F,0.0,0,Fail,D2,2
S17782,C20,Spring,C,2.0,1,Pass,D5,2
S16847,C85,Summer,C,2.0,1,Pass,D8,5
S14556,C91,Summer,F,0.0,0,Fail,D15,5
S18381,C293,Summer,C,2.0,1,Pass,D13,2
S11630,C74,Summer,C,2.0,1,Pass,D17,3
S17082,C105,Fall,D,1.0,1,Pass,D11,4
S12322,C28,Spring,F,0.0,0,Fail,D20,2
S19354,C32,Summer,C,2.0,1,Pass,D6,5
S14740,C135,Summer,F,0.0,0,Fail,D19,4
S11004,C260,Fall,D,1.0,1,Pass,D2,5
S14017,C136,Spring,F,0.0,0,Fail,D1,2
S10813,C65,Spring,C,2.0,1,Pass,D11,2
S10259,C245,Fall,F,0.0,0,Fail,D2,3
S14488,C19,Summer,F,0.0,0,Fail,D11,4
S13946,C79,Fall,F,0.0,0,Fail,D10,2
S12549,C147,Fall,C,2.0,1,Pass,D20,4
S13951,C237,Fall,B,3.0,1,Distinction,D14,3
S18499,C146,Summer,C,2.0,1,Pass,D8,4
S14330,C34,Spring,A,4.0,1,Distinction,D19,2
S17184,C242,Fall,F,0.0,0,Fail,D8,3
S12643,C113,Spring,A,4.0,1,Distinction,D5,3
S15851,C44,Spring,B,3.0,1,Distinction,D8,4
S12814,C278,Spring,B,3.0,1,Distinction,D18,3
S13153,C285,Summer,A,4.0,1,Distinction,D20,3
S12925,C133,Fall,B,3.0,1,Distinction,D14,4
S11184,C151,Spring,D,1.0,1,Pass,D14,3
S14631,C128,Fall,F,0.0,0,Fail,D10,3
S10385,C140,Fall,C,2.0,1,Pass,D18,2
S17102,C166,Fall,A,4.0,1,Distinction,D16,5
S18395,C187,Spring,C,2.0,1,Pass,D19,5
S13496,C159,Fall,D,1.0,1,Pass,D17,2
S19147,C217,Summer,A,4.0,1,Distinction,D10,2
S12229,C141,Fall,F,0.0,0,Fail,D5,3
S16828,C289,Summer,F,0.0,0,Fail,D9,5
S18444,C294,Spring,C,2.0,1,Pass,D1,2
S15320,C144,Fall,D,1.0,1,Pass,D16,2
S15070,C200,Summer,B,3.0,1,Distinction,D11,4
S14563,C190,Summer,C,2.0,1,Pass,D5,2
S12825,C236,Summer,B,3.0,1,Distinction,D1,3
S11715,C277,Summer,D,1.0,1,Pass,D19,3
S13996,C45,Fall,B,3.0,1,Distinction,D14,3
S16426,C95,Summer,B,3.0,1,Distinction,D11,4
S19159,C56,Fall,D,1.0,1,Pass,D8,5
S13283,C127,Summer,C,2.0,1,Pass,D7,4
S18573,C176,Fall,F,0.0,0,Fail,D9,4
S16796,C107,Summer,B,3.0,1,Distinction,D5,5
S15907,C281,Fall,B,3.0,1,Distinction,D2,2
S12308,C190,Summer,B,3.0,1,Distinction,D5,2
S19907,C118,Fall,F,0.0,0,Fail,D3,3
S18555,C37,Fall,F,0.0,0,Fail,D14,5
S19833,C52,Fall,F,0.0,0,Fail,D12,5
S17182,C220,Summer,D,1.0,1,Pass,D13,4
S18564,C271,Summer,F,0.0,0,Fail,D7,5
S15123,C169,Spring,C,2.0,1,Pass,D5,3
S13513,C183,Fall,C,2.0,1,Pass,D18,4
S17727,C197,Fall,B,3.0,1,Distinction,D15,5
S14403,C146,Summer,F,0.0,0,Fail,D8,4
S13525,C32,Summer,D,1.0,1,Pass,D6,5
S10731,C24,Spring,D,1.0,1,Pass,D17,2
S16342,C165,Summer,F,0.0,0,Fail,D1,4
S16837,C154,Spring,A,4.0,1,Distinction,D8,2
S18625,C62,Summer,B,3.0,1,Distinction,D13,5
S16107,C100,Summer,F,0.0,0,Fail,D19,4
S11066,C73,Summer,D,1.0,1,Pass,D8,2
S15442,C158,Fall,D,1.0,1,Pass,D13,3
S18936,C222,Fall,F,0.0,0,Fail,D9,4
S17344,C64,Fall,C,2.0,1,Pass,D12,5
S12983,C247,Spring,A,4.0,1,Distinction,D13,4
S16376,C161,Fall,A,4.0,1,Distinction,D15,4
S18804,C43,Fall,C,2.0,1,Pass,D12,5
S16223,C293,Summer,D,1.0,1,Pass,D13,2
S10882,C19,Summer,F,0.0,0,Fail,D11,4
S10622,C209,Summer,F,0.0,0,Fail,D7,5
S18826,C64,Fall,B,3.0,1,Distinction,D12,5
S16899,C2,Spring,F,0.0,0,Fail,D4,5
S19907,C271,Fall,A,4.0,1,Distinction,D7,5
S12558,C21,Spring,A,4.0,1,Distinction,D7,3
S16145,C37,Spring,F,0.0,0,Fail,D14,5
S18072,C260,Spring,D,1.0,1,Pass,D2,5
S18641,C191,Summer,F,0.0,0,Fail,D4,3
S13330,C133,Spring,A,4.0,1,Distinction,D14,4
S16104,C123,Fall,F,0.0,0,Fail,D18,2
S15353,C229,Summer,B,3.0,1,Distinction,D10,3
S14559,C59,Spring,F,0.0,0,Fail,D3,5
S13118,C182,Spring,B,3.0,1,Distinction,D1,2
S10918,C123,Fall,A,4.0,1,Distinction,D18,2
S15768,C58,Fall,F,0.0,0,Fail,D13,5
S12296,C36,Spring,B,3.0,1,Distinction,D14,3
S18627,C255,Summer,C,2.0,1,Pass,D8,2
S16211,C275,Fall,A,4.0,1,Distinction,D10,3
S11220,C122,Fall,C,2.0,1,Pass,D7,3
S12969,C170,Fall,F,0.0,0,Fail,D13,4
S15673,C189,Spring,B,3.0,1,Distinction,D4,5
S12370,C267,Spring,A,4.0,1,Distinction,D7,4
S15943,C246,Fall,C,2.0,1,Pass,D4,5
S13149,C47,Fall,B,3.0,1,Distinction,D16,2
S18673,C220,Fall,D,1.0,1,Pass,D13,4
S18059,C180,Summer,A,4.0,1,Distinction,D16,2
S19140,C234,Spring,B,3.0,1,Distinction,D14,4
S16831,C89,Summer,D,1.0,1,Pass,D6,2
S17454,C86,Fall,F,0.0,0,Fail,D13,5
S10832,C37,Summer,A,4.0,1,Distinction,D14,5
S18392,C141,Summer,A,4.0,1,Distinction,D5,3
S17239,C179,Spring,D,1.0,1,Pass,D14,3
S18240,C77,Fall,F,0.0,0,Fail,D14,3
S19624,C165,Fall,F,0.0,0,Fail,D1,4
S16323,C105,Spring,B,3.0,1,Distinction,D11,4
S15535,C206,Spring,B,3.0,1,Distinction,D10,4
S15789,C90,Spring,B,3.0,1,Distinction,D10,5
S11849,C18,Spring,D,1.0,1,Pass,D10,2
S12468,C57,Spring,D,1.0,1,Pass,D12,5
S17889,C38,Summer,F,0.0,0,Fail,D7,5
S18231,C142,Spring,D,1.0,1,Pass,D10,4
S13055,C151,Spring,B,3.0,1,Distinction,D14,3
S13476,C45,Summer,C,2.0,1,Pass,D14,3
S11329,C165,Fall,A,4.0,1,Distinction,D1,4
S11844,C8,Fall,A,4.0,1,Distinction,D17,4
S18933,C124,Spring,F,0.0,0,Fail,D8,4
S18224,C76,Summer,B,3.0,1,Distinction,D20,3
S19594,C87,Summer,D,1.0,1,Pass,D19,4
S15373,C200,Summer,D,1.0,1,Pass,D11,4
S19565,C187,Fall,B,3.0,1,Distinction,D19,5
S18281,C241,Summer,F,0.0,0,Fail,D11,2
S10101,C1,Spring,F,0.0,0,Fail,D19,4
S18680,C289,Spring,F,0.0,0,Fail,D9,5
S19449,C86,Spring,A,4.0,1,Distinction,D13,5
S15190,C275,Fall,A,4.0,1,Distinction,D10,3
S10604,C12,Fall,A,4.0,1,Distinction,D6,5
S13072,C266,Fall,F,0.0,0,Fail,D9,4
S15964,C153,Spring,B,3.0,1,Distinction,D12,3
S18225,C179,Spring,F,0.0,0,Fail,D14,3
S13315,C202,Summer,B,3.0,1,Distinction,D5,2
S18893,C205,Summer,A,4.0,1,Distinction,D13,2
S14070,C115,Fall,B,3.0,1,Distinction,D4,2
S13665,C280,Summer,A,4.0,1,Distinction,D3,2
S16255,C296,Spring,F,0.0,0,Fail,D19,3
S15008,C249,Fall,D,1.0,1,Pass,D6,2
S19087,C159,Spring,B,3.0,1,Distinction,D17,2
S17896,C86,Fall,D,1.0,1,Pass,D13,5
S15615,C253,Summer,B,3.0,1,Distinction,D4,4
S10543,C12,Spring,A,4.0,1,Distinction,D6,5
S17035,C289,Summer,B,3.0,1,Distinction,D9,5
S16905,C293,Spring,A,4.0,1,Distinction,D13,2
S11393,C263,Spring,C,2.0,1,Pass,D8,2
S14371,C91,Fall,C,2.0,1,Pass,D15,5
S16139,C272,Summer,D,1.0,1,Pass,D9,5
S15025,C153,Spring,F,0.0,0,Fail,D12,3
S10786,C86,Summer,B,3.0,1,Distinction,D13,5
S14188,C62,Summer,B,3.0,1,Distinction,D13,5
S16903,C45,Fall,C,2.0,1,Pass,D14,3
S10004,C139,Spring,A,4.0,1,Distinction,D13,4
S15837,C118,Fall,B,3.0,1,Distinction,D3,3
S12722,C235,Summer,B,3.0,1,Distinction,D15,4
S11366,C91,Summer,C,2.0,1,Pass,D15,5
S17058,C204,Fall,B,3.0,1,Distinction,D6,2
S13801,C88,Spring,F,0.0,0,Fail,D12,2
S16943,C235,Summer,D,1.0,1,Pass,D15,4
S18797,C175,Summer,B,3.0,1,Distinction,D4,5
S10164,C105,Summer,D,1.0,1,Pass,D11,4
S18751,C161,Summer,B,3.0,1,Distinction,D15,4
S19889,C113,Fall,D,1.0,1,Pass,D5,3
S12116,C74,Summer,F,0.0,0,Fail,D17,3
S16676,C41,Summer,D,1.0,1,Pass,D2,3
S13840,C268,Summer,F,0.0,0,Fail,D16,3
S18404,C202,Summer,A,4.0,1,Distinction,D5,2
S19294,C183,Summer,B,3.0,1,Distinction,D18,4
S16740,C4,Summer,F,0.0,0,Fail,D8,4
S13740,C143,Spring,F,0.0,0,Fail,D19,4
S17532,C26,Spring,F,0.0,0,Fail,D10,2
S16197,C254,Summer,C,2.0,1,Pass,D13,2
S19258,C123,Spring,C,2.0,1,Pass,D18,2
S16723,C271,Summer,C,2.0,1,Pass,D7,5
S12034,C258,Fall,F,0.0,0,Fail,D9,2
S12339,C37,Summer,C,2.0,1,Pass,D14,5
S13093,C98,Fall,D,1.0,1,Pass,D7,2
S12211,C43,Fall,B,3.0,1,Distinction,D12,5
S16049,C58,Summer,C,2.0,1,Pass,D13,5
S10493,C185,Summer,A,4.0,1,Distinction,D13,3
S13183,C53,Fall,F,0.0,0,Fail,D6,3
S11946,C67,Fall,C,2.0,1,Pass,D3,3
S17877,C239,Fall,F,0.0,0,Fail,D8,5
S13911,C82,Summer,A,4.0,1,Distinction,D16,5
S19377,C265,Summer,A,4.0,1,Distinction,D9,2
S19262,C247,Spring,A,4.0,1,Distinction,D13,4
S14809,C243,Fall,F,0.0,0,Fail,D20,3
S14518,C80,Spring,D,1.0,1,Pass,D4,2
S14601,C177,Fall,B,3.0,1,Distinction,D18,3
S11065,C151,Summer,F,0.0,0,Fail,D14,3
S15019,C255,Fall,F,0.0,0,Fail,D8,2
S10213,C86,Summer,D,1.0,1,Pass,D13,5
S17248,C231,Fall,F,0.0,0,Fail,D15,3
S18874,C52,Summer,D,1.0,1,Pass,D12,5
S11711,C234,Summer,A,4.0,1,Distinction,D14,4
S18264,C187,Spring,A,4.0,1,Distinction,D19,5
S13259,C90,Spring,A,4.0,1,Distinction,D10,5
S16506,C190,Summer,F,0.0,0,Fail,D5,2
S18952,C79,Spring,F,0.0,0,Fail,D10,2
S16890,C102,Fall,D,1.0,1,Pass,D5,3
S13905,C190,Summer,C,2.0,1,Pass,D5,2
S12361,C194,Spring,C,2.0,1,Pass,D7,2
S12604,C72,Summer,F,0.0,0,Fail,D12,3
S19714,C40,Summer,B,3.0,1,Distinction,D6,2
S11216,C131,Fall,C,2.0,1,Pass,D11,5
S10574,C75,Fall,F,0.0,0,Fail,D2,3
S11467,C128,Summer,C,2.0,1,Pass,D10,3
S17198,C69,Summer,D,1.0,1,Pass,D16,5
S10754,C289,Fall,B,3.0,1,Distinction,D9,5
S12558,C247,Spring,D,1.0,1,Pass,D13,4
S15552,C160,Summer,D,1.0,1,Pass,D7,4
S14419,C98,Spring,F,0.0,0,Fail,D7,2
S15637,C4,Summer,F,0.0,0,Fail,D8,4
S15067,C168,Summer,F,0.0,0,Fail,D16,3
S12873,C278,Spring,C,2.0,1,Pass,D18,3
S17002,C219,Spring,F,0.0,0,Fail,D7,5
S14193,C198,Summer,C,2.0,1,Pass,D13,3
S11836,C184,Spring,D,1.0,1,Pass,D5,4
S17953,C256,Fall,B,3.0,1,Distinction,D19,4
S18998,C116,Summer,F,0.0,0,Fail,D11,2
S15573,C107,Summer,D,1.0,1,Pass,D5,5
S12701,C46,Spring,F,0.0,0,Fail,D15,3
S10042,C29,Summer,A,4.0,1,Distinction,D15,3
S18746,C241,Summer,D,1.0,1,Pass,D11,2
S11022,C180,Summer,F,0.0,0,Fail,D16,2
S13028,C175,Summer,D,1.0,1,Pass,D4,5
S18352,C88,Spring,A,4.0,1,Distinction,D12,2
S10120,C196,Summer,A,4.0,1,Distinction,D10,2
S11305,C33,Summer,B,3.0,1,Distinction,D9,5
S19053,C80,Fall,A,4.0,1,Distinction,D4,2
S12004,C20,Summer,A,4.0,1,Distinction,D5,2
S15990,C106,Summer,A,4.0,1,Distinction,D8,2
S18524,C112,Spring,D,1.0,1,Pass,D19,4
S17294,C223,Spring,A,4.0,1,Distinction,D17,3
S17524,C288,Summer,D,1.0,1,Pass,D3,4
S16369,C168,Summer,B,3.0,1,Distinction,D16,3
S17404,C288,Fall,B,3.0,1,Distinction,D3,4
S16591,C71,Spring,B,3.0,1,Distinction,D6,4
S12966,C88,Fall,C,2.0,1,Pass,D12,2
S18571,C52,Spring,C,2.0,1,Pass,D12,5
S19103,C17,Fall,F,0.0,0,Fail,D14,5
S11052,C111,Spring,B,3.0,1,Distinction,D16,5
S14393,C209,Spring,F,0.0,0,Fail,D7,5
S11814,C170,Spring,C,2.0,1,Pass,D13,4
S15749,C294,Summer,C,2.0,1,Pass,D1,2
S13181,C214,Fall,F,0.0,0,Fail,D5,5
S12304,C212,Fall,A,4.0,1,Distinction,D4,2
S17067,C21,Spring,C,2.0,1,Pass,D7,3
S18184,C251,Fall,D,1.0,1,Pass,D19,3
S12883,C93,Summer,F,0.0,0,Fail,D13,4
S11826,C245,Spring,B,3.0,1,Distinction,D2,3
S19843,C257,Fall,F,0.0,0,Fail,D20,3
S19685,C220,Fall,C,2.0,1,Pass,D13,4
S19980,C112,Spring,A,4.0,1,Distinction,D19,4
S12226,C185,Spring,A,4.0,1,Distinction,D13,3
S16210,C194,Spring,F,0.0,0,Fail,D7,2
S11372,C6,Summer,C,2.0,1,Pass,D12,3
S17339,C122,Fall,F,0.0,0,Fail,D7,3
S10118,C216,Summer,B,3.0,1,Distinction,D19,5
S14217,C143,Summer,F,0.0,0,Fail,D19,4
S14908,C211,Summer,D,1.0,1,Pass,D20,3
S19598,C44,Summer,C,2.0,1,Pass,D8,4
S13599,C201,Summer,C,2.0,1,Pass,D9,3
S13057,C275,Summer,D,1.0,1,Pass,D10,3
S17616,C156,Fall,F,0.0,0,Fail,D3,5
S17695,C224,Spring,B,3.0,1,Distinction,D3,4
S17090,C20,Spring,C,2.0,1,Pass,D5,2
S19558,C93,Fall,A,4.0,1,Distinction,D13,4
S12415,C129,Summer,D,1.0,1,Pass,D14,3
S12311,C292,Summer,F,0.0,0,Fail,D4,2
S12883,C131,Spring,D,1.0,1,Pass,D11,5
S14043,C34,Fall,C,2.0,1,Pass,D19,2
S18765,C56,Fall,F,0.0,0,Fail,D8,5
S17858,C165,Summer,A,4.0,1,Distinction,D1,4
S11023,C243,Spring,A,4.0,1,Distinction,D20,3
S17503,C287,Summer,A,4.0,1,Distinction,D2,2
S16293,C200,Spring,C,2.0,1,Pass,D11,4
S13227,C282,Fall,D,1.0,1,Pass,D3,4
S19978,C167,Fall,C,2.0,1,Pass,D7,4
S18809,C27,Spring,A,4.0,1,Distinction,D10,4
S19246,C236,Spring,A,4.0,1,Distinction,D1,3
S14209,C244,Spring,C,2.0,1,Pass,D4,2
S10652,C44,Fall,C,2.0,1,Pass,D8,4
S15899,C55,Summer,A,4.0,1,Distinction,D16,3
S10109,C147,Spring,F,0.0,0,Fail,D20,4
S10787,C28,Summer,B,3.0,1,Distinction,D20,2
S18751,C268,Summer,D,1.0,1,Pass,D16,3
S10067,C132,Summer,A,4.0,1,Distinction,D17,5
S11979,C230,Spring,A,4.0,1,Distinction,D19,5
S18402,C165,Summer,F,0.0,0,Fail,D1,4
S14014,C168,Fall,A,4.0,1,Distinction,D16,3
S12342,C200,Summer,B,3.0,1,Distinction,D11,4
S13343,C58,Spring,C,2.0,1,Pass,D13,5
S14301,C35,Summer,C,2.0,1,Pass,D17,4
S16421,C77,Spring,A,4.0,1,Distinction,D14,3
S16616,C196,Spring,A,4.0,1,Distinction,D10,2
S16222,C53,Fall,B,3.0,1,Distinction,D6,3
S14205,C262,Summer,C,2.0,1,Pass,D7,2
S12203,C260,Fall,C,2.0,1,Pass,D2,5
S11666,C52,Spring,A,4.0,1,Distinction,D12,5
S14581,C153,Fall,D,1.0,1,Pass,D12,3
S18143,C298,Summer,B,3.0,1,Distinction,D3,4
S11845,C151,Summer,A,4.0,1,Distinction,D14,3
S19656,C71,Summer,B,3.0,1,Distinction,D6,4
S12977,C71,Spring,C,2.0,1,Pass,D6,4
S15368,C260,Spring,F,0.0,0,Fail,D2,5
S11011,C252,Spring,A,4.0,1,Distinction,D1,3
S14142,C149,Summer,B,3.0,1,Distinction,D18,5
S12200,C174,Summer,F,0.0,0,Fail,D1,5
S16273,C112,Summer,B,3.0,1,Distinction,D19,4
S18865,C37,Fall,D,1.0,1,Pass,D14,5
S11070,C182,Fall,D,1.0,1,Pass,D1,2
S12303,C248,Spring,B,3.0,1,Distinction,D4,4
S14418,C92,Fall,F,0.0,0,Fail,D9,2
S13771,C177,Summer,D,1.0,1,Pass,D18,3
S15895,C59,Spring,D,1.0,1,Pass,D3,5
S10763,C6,Summer,A,4.0,1,Distinction,D12,3
S14596,C52,Spring,A,4.0,1,Distinction,D12,5
S14508,C300,Fall,D,1.0,1,Pass,D2,3
S14081,C145,Summer,A,4.0,1,Distinction,D19,3
S15262,C180,Fall,D,1.0,1,Pass,D16,2
S15447,C199,Spring,F,0.0,0,Fail,D6,2
S16222,C199,Summer,B,3.0,1,Distinction,D6,2
S18544,C40,Summer,A,4.0,1,Distinction,D6,2
S15915,C139,Spring,C,2.0,1,Pass,D13,4
S11293,C185,Summer,C,2.0,1,Pass,D13,3
S13492,C149,Spring,D,1.0,1,Pass,D18,5
S13538,C4,Fall,A,4.0,1,Distinction,D8,4
S16865,C267,Fall,A,4.0,1,Distinction,D7,4
S16782,C87,Fall,F,0.0,0,Fail,D19,4
S10221,C292,Summer,F,0.0,0,Fail,D4,2
S19535,C3,Spring,A,4.0,1,Distinction,D7,5
S19417,C270,Spring,D,1.0,1,Pass,D16,2
S11230,C159,Fall,C,2.0,1,Pass,D17,2
S16196,C69,Summer,F,0.0,0,Fail,D16,5
S13091,C201,Summer,B,3.0,1,Distinction,D9,3
S15961,C135,Fall,F,0.0,0,Fail,D19,4
S11689,C21,Spring,B,3.0,1,Distinction,D7,3
S15572,C267,Summer,D,1.0,1,Pass,D7,4
S19404,C262,Summer,B,3.0,1,Distinction,D7,2
S19167,C70,Fall,C,2.0,1,Pass,D13,3
S14437,C292,Spring,C,2.0,1,Pass,D4,2
S13723,C28,Summer,A,4.0,1,Distinction,D20,2
S19828,C285,Spring,B,3.0,1,Distinction,D20,3
S19912,C112,Summer,D,1.0,1,Pass,D19,4
S16839,C121,Fall,C,2.0,1,Pass,D14,5
S16185,C91,Spring,F,0.0,0,Fail,D15,5
S10049,C220,Fall,B,3.0,1,Distinction,D13,4
S10620,C161,Spring,D,1.0,1,Pass,D15,4
S11539,C25,Spring,A,4.0,1,Distinction,D13,5
S18143,C159,Summer,C,2.0,1,Pass,D17,2
S10849,C283,Fall,D,1.0,1,Pass,D14,3
S19118,C153,Summer,C,2.0,1,Pass,D12,3
S12720,C272,Fall,A,4.0,1,Distinction,D9,5
S16382,C238,Spring,C,2.0,1,Pass,D18,2
S16693,C112,Fall,B,3.0,1,Distinction,D19,4
S16088,C219,Spring,C,2.0,1,Pass,D7,5
S13791,C81,Fall,C,2.0,1,Pass,D9,3
S19360,C77,Spring,A,4.0,1,Distinction,D14,3
S11838,C174,Summer,B,3.0,1,Distinction,D1,5
S12454,C31,Summer,D,1.0,1,Pass,D1,4
S13855,C172,Fall,C,2.0,1,Pass,D16,2
S10633,C128,Spring,C,2.0,1,Pass,D10,3
S12861,C155,Summer,B,3.0,1,Distinction,D17,4
S18931,C203,Fall,D,1.0,1,Pass,D19,4
S14004,C232,Summer,D,1.0,1,Pass,D3,3
S11115,C260,Spring,A,4.0,1,Distinction,D2,5
S11643,C206,Fall,B,3.0,1,Distinction,D10,4
S16156,C245,Summer,B,3.0,1,Distinction,D2,3
S15997,C216,Summer,A,4.0,1,Distinction,D19,5
S18348,C204,Summer,B,3.0,1,Distinction,D6,2
S17357,C169,Spring,D,1.0,1,Pass,D5,3
S10414,C232,Spring,A,4.0,1,Distinction,D3,3
S17980,C259,Summer,D,1.0,1,Pass,D19,5
S16306,C293,Summer,B,3.0,1,Distinction,D13,2
S19065,C54,Fall,C,2.0,1,Pass,D20,2
S18220,C104,Spring,A,4.0,1,Distinction,D18,3
S17661,C81,Spring,C,2.0,1,Pass,D9,3
S14714,C222,Fall,B,3.0,1,Distinction,D9,4
S11364,C212,Fall,A,4.0,1,Distinction,D4,2
S15329,C155,Summer,A,4.0,1,Distinction,D17,4
S13622,C81,Spring,D,1.0,1,Pass,D9,3
S10603,C129,Spring,A,4.0,1,Distinction,D14,3
S19641,C237,Summer,C,2.0,1,Pass,D14,3
S12076,C34,Fall,C,2.0,1,Pass,D19,2
S14653,C238,Fall,C,2.0,1,Pass,D18,2
S19886,C63,Spring,D,1.0,1,Pass,D13,5
S19816,C74,Summer,F,0.0,0,Fail,D17,3
S17313,C42,Fall,C,2.0,1,Pass,D19,3
S13776,C97,Spring,A,4.0,1,Distinction,D11,5
S15378,C265,Spring,A,4.0,1,Distinction,D9,2
S19141,C19,Fall,F,0.0,0,Fail,D11,4
S11546,C238,Spring,B,3.0,1,Distinction,D18,2
S10774,C45,Summer,D,1.0,1,Pass,D14,3
S19976,C261,Summer,C,2.0,1,Pass,D3,5
S17144,C105,Fall,D,1.0,1,Pass,D11,4
S13781,C19,Spring,A,4.0,1,Distinction,D11,4
S13876,C40,Fall,B,3.0,1,Distinction,D6,2
S16808,C77,Spring,C,2.0,1,Pass,D14,3
S13994,C185,Summer,C,2.0,1,Pass,D13,3
S19199,C184,Spring,C,2.0,1,Pass,D5,4
S16400,C113,Spring,D,1.0,1,Pass,D5,3
S17728,C100,Fall,C,2.0,1,Pass,D19,4
S19980,C122,Fall,B,3.0,1,Distinction,D7,3
S16300,C30,Spring,B,3.0,1,Distinction,D14,4
S17561,C65,Fall,F,0.0,0,Fail,D11,2
S14877,C200,Spring,D,1.0,1,Pass,D11,4
S15850,C263,Summer,F,0.0,0,Fail,D8,2
S13205,C61,Spring,B,3.0,1,Distinction,D6,5
S11605,C15,Fall,D,1.0,1,Pass,D9,5
S13806,C215,Fall,A,4.0,1,Distinction,D19,2
S12467,C105,Summer,C,2.0,1,Pass,D11,4
S10733,C43,Spring,A,4.0,1,Distinction,D12,5
S13674,C68,Summer,C,2.0,1,Pass,D9,4
S12241,C76,Spring,D,1.0,1,Pass,D20,3
S12738,C232,Fall,B,3.0,1,Distinction,D3,3
S13696,C210,Spring,C,2.0,1,Pass,D7,5
S16081,C106,Fall,F,0.0,0,Fail,D8,2
S13637,C41,Fall,A,4.0,1,Distinction,D2,3
S18119,C299,Spring,D,1.0,1,Pass,D1,3
S12922,C265,Spring,A,4.0,1,Distinction,D9,2
S12541,C122,Fall,A,4.0,1,Distinction,D7,3
S17791,C159,Fall,A,4.0,1,Distinction,D17,2
S16836,C106,Spring,C,2.0,1,Pass,D8,2
S10434,C69,Spring,C,2.0,1,Pass,D16,5
S13657,C30,Fall,F,0.0,0,Fail,D14,4
S11769,C137,Spring,B,3.0,1,Distinction,D14,2
S10607,C4,Fall,F,0.0,0,Fail,D8,4
S16579,C254,Summer,A,4.0,1,Distinction,D13,2
S10648,C216,Summer,A,4.0,1,Distinction,D19,5
S13593,C133,Summer,B,3.0,1,Distinction,D14,4
S14483,C107,Spring,F,0.0,0,Fail,D5,5
S18911,C87,Fall,A,4.0,1,Distinction,D19,4
S17559,C69,Spring,D,1.0,1,Pass,D16,5
S10665,C235,Fall,B,3.0,1,Distinction,D15,4
S13275,C11,Fall,F,0.0,0,Fail,D7,2
S14760,C114,Fall,A,4.0,1,Distinction,D10,5
S10258,C296,Spring,C,2.0,1,Pass,D19,3
S12420,C151,Fall,D,1.0,1,Pass,D14,3
S12123,C26,Spring,F,0.0,0,Fail,D10,2
S15632,C205,Spring,F,0.0,0,Fail,D13,2
S14026,C56,Spring,C,2.0,1,Pass,D8,5
S18398,C132,Fall,C,2.0,1,Pass,D17,5
S19495,C85,Fall,F,0.0,0,Fail,D8,5
S12069,C68,Spring,A,4.0,1,Distinction,D9,4
S15209,C264,Fall,C,2.0,1,Pass,D8,4
S18441,C299,Fall,C,2.0,1,Pass,D1,3
S14890,C243,Summer,B,3.0,1,Distinction,D20,3
S19038,C187,Summer,C,2.0,1,Pass,D19,5
S14556,C141,Summer,F,0.0,0,Fail,D5,3
S12993,C53,Fall,D,1.0,1,Pass,D6,3
S11528,C96,Fall,D,1.0,1,Pass,D8,4
S10093,C195,Fall,D,1.0,1,Pass,D19,2
S16489,C57,Summer,C,2.0,1,Pass,D12,5
S13797,C101,Spring,B,3.0,1,Distinction,D14,2
S17206,C263,Summer,C,2.0,1,Pass,D8,2
S11871,C26,Summer,D,1.0,1,Pass,D10,2
S12736,C193,Spring,B,3.0,1,Distinction,D13,4
S10901,C232,Fall,F,0.0,0,Fail,D3,3
S12412,C41,Fall,B,3.0,1,Distinction,D2,3
S15950,C45,Summer,F,0.0,0,Fail,D14,3
S10458,C80,Summer,A,4.0,1,Distinction,D4,2
S17178,C229,Summer,D,1.0,1,Pass,D10,3
S19772,C15,Fall,A,4.0,1,Distinction,D9,5
S17814,C227,Fall,C,2.0,1,Pass,D14,5
S14614,C136,Fall,F,0.0,0,Fail,D1,2
S14119,C201,Fall,C,2.0,1,Pass,D9,3
S15132,C59,Fall,C,2.0,1,Pass,D3,5
S10620,C60,Spring,F,0.0,0,Fail,D11,2
S16608,C260,Summer,C,2.0,1,Pass,D2,5
S18821,C201,Summer,D,1.0,1,Pass,D9,3
S17252,C152,Fall,A,4.0,1,Distinction,D4,3
S11582,C23,Summer,C,2.0,1,Pass,D6,2
S18649,C252,Spring,A,4.0,1,Distinction,D1,3
S15013,C57,Spring,B,3.0,1,Distinction,D12,5
S19157,C91,Fall,A,4.0,1,Distinction,D15,5
S11854,C231,Summer,D,1.0,1,Pass,D15,3
S17405,C110,Fall,A,4.0,1,Distinction,D13,4
S10864,C285,Spring,C,2.0,1,Pass,D20,3
S11739,C154,Spring,D,1.0,1,Pass,D8,2
S17613,C124,Summer,B,3.0,1,Distinction,D8,4
S18763,C135,Fall,D,1.0,1,Pass,D19,4
S13862,C267,Spring,C,2.0,1,Pass,D7,4
S15226,C145,Fall,D,1.0,1,Pass,D19,3
S19275,C221,Spring,B,3.0,1,Distinction,D19,5
S16685,C45,Spring,B,3.0,1,Distinction,D14,3
